armor	classs	commondrop	displayid	dps	flags2	id	level	name	reqclass	reqlevel	reqrace	side	slot	slotbak	source__001	source__002	sourcemore__bd	sourcemore__c	sourcemore__c2	sourcemore__icon	sourcemore__dd	sourcemore__n	sourcemore__s	sourcemore__t	sourcemore__ti	sourcemore__z	speed	subclass	firstseenpatch	popularity	contentPhase
	2		31645	85.29	8192	19130	70	4Cold Snap		60			15	26	2							Azuregos		1	6109		1.7	19	0	433	2
	2		21020	25.77	8192	5214	32	6Wand of Eventide		27			15	26	2												1.3	19	0	400	1
	2		28818	53.16	8192	16993	60	6Smokey's Fireshooter		54			15	26	4			139	0			"When Smokey Sings, I Get Violent"		5	6041		1.9	19	0	384	1
	2		28159	9.38	8192	5604	13	6Elven Wand		7		1	15	26	4			148	1			Bashal'Aran		5	957		1.6	19	0	376	1
	2		29195	73.25	8192	17077	63	4Crimson Shocker		58			15	26	2		1									2717	2	19	0	369	1
	2		34899	63.85	8192	22408	63	5Ritssyn's Wand of Bad Mojo		58			15	26	2						-1	Baron Rivendare		1	10440	2017	1.3	19	0	367	5
	2		6140	22.22	8192	5250	28	6Charred Wand		19		2	15	26	4			267	0			Dangerous!		5	567		1.8	19	0	356	1
	2		20821	31	8192	6729	38	6Fizzle's Zippy Lighter		28			15	26	4			400	1			News for Fizzle		5	1137		1.5	19	0	326	1
	2		28248	12.78	8192	12296	17	6Spark of the People's Militia		9		1	15	26	4			40	0			The People's Militia		5	14		1.8	19	0	320	1
	2		21018	20.29	8192	6677	26	6Spellcrafter Wand		17		1	15	26	4			406	1			Retrieval for Mauren		5	1078		1.7	19	0	317	1
	2		28631	56.79	8192	13004	58	5Torch of Austen		53			15	26	2												1.4	19	0	312	1
	2		24107	54.64	8192	12605	56	5Serpentine Skuller		51			15	26	2						-1	Jed Runewatcher		1	10509	1583	1.4	19	0	307	1
	2	TRUE	6097	37	8192	12468	53	8Chilton Wand					15	26													0.5	19	0	305	1
	2		28569	42.14	8192	15279	51	6Ivory Wand		46			15	26	2												1.4	19	0	305	1
	2		20852	17.65	8192	5211	25	7Dusk Wand		20			15	26	5												1.7	19	0	299	1
	2		28408	29.67	8192	16789	36	6Captain Rackmore's Tiller		30			15	26	4			405	1			Claim Rackmore's Treasure!		5	6161		1.5	19	0	297	1
	2		32595	82	8192	19861	68	4Touch of Chaos		60			15	26													1.5	19	0	280	4
	2		28457	44.44	8192	15280	53	6Wizard's Hand		48			15	26	2												1.8	19	0	256	1
	2		28807	52.5	8192	11748	53	5Pyric Caduceus		48			15	26	2		1				-1	Pyromancer Loregrain		1	9024	1584	1.8	19	0	253	1
	2		35017	71.56	8192	21801	68	5Antenna of Invigoration		60			15	26													1.6	19	0	248	5
	2		28538	50	8192	15281	57	6Glowstar Rod		52			15	26	2												1.5	19	0	246	1
	2		20907	28.85	8192	5213	35	6Scorching Wand		30			15	26	2												1.3	19	0	228	1
	2		6093	17.65	8192	8071	23	6Sizzle Stick		15			15	26	4			718	2			Deviate Eradication		5	1487		1.7	19	0	227	1
	2		6081	4.44	8192	5235	7	7Alchemist's Wand					15	26													1.8	19	0	213	1
	2		20787	34.71	8192	5238	45	7Pitchwood Wand		40			15	26	5												1.7	19	0	204	1
	2		28218	13.61	8192	15204	18	6Moonstone Wand		15		1	15	26	4			148	1			The Blackwood Corrupted		5	4763		1.8	19	0	196	1
	2	TRUE	20903	15	8192	5207	20	6Opaque Wand		15			15	26	2												1.4	19	0	195	1
	2		26412	31.05	8192	15692	38	6Kodo Brander		32			15	26	4			405	1			Gizelton Caravan		5	5943		1.9	19	0	194	1
	2		28216	22.22	8192	15465	28	6Stingshot Wand		24		2	15	26	4			400	1			Arikara		5	5088		1.8	19	0	191	1
	2		20825	15.67	8192	5252	21	6Wand of Decay		16		2	15	26	4			130	0			Beren's Peril		5	516		1.5	19	0	188	1
	2		31977	85.36	8192	19435	70	4Essence Gatherer		60			15	26	2												1.4	19	0	187	3
	2	TRUE	6081	12.67	8192	5212	17	6Blazing Wand		12			15	26	2												1.5	19	0	183	1
	2		18408	25	8192	9489	31	6Gyromatic Icemaker		26			15	26	2						-1					721	1.4	19	0	181	1
	2		6101	15.77	8192	5240	21	6Torchlight Wand		15		1	15	26	4			40	0			The Coastal Menace		5	104		1.3	19	0	175	1
	2		21023	30.38	8192	5248	37	6Flash Wand		30			15	26	4			3	0			Pearl Diving		5	705		1.3	19	0	170	1
	2		35262	113.67	8192	22820	83	4Wand of Fates		60			15	26	2		1					Patchwerk		1	16028	3456	1.5	19	0	169	6
	2		21026	24.17	8192	5818	30	6Moonbeam Wand		25		1	15	26	4			331	1			Answered Questions		5	1044		1.8	19	0	167	1
	2		21014	30.59	8192	6797	37	6Eyepoker		30		2	15	26	4			15	1			Questioning Reethe		5	1273		1.7	19	0	158	1
	2		6097	13.61	8192	5241	18	6Dwarven Flamestick		13		1	15	26	4			38	0			Gathering Idols		5	297		1.8	19	0	158	1
	2		31677	62.5	8192	18761	62	5Oblivion's Touch		57			15	26	2						-1	Death Knight Darkreaver		1	14516	2057	1.8	19	0	157	1
	2		35262	113.67	8192	23009	83	4Wand of the Whispering Dead		60			15	26	2		1					Instructor Razuvious		1	16061	3456	1.5	19	0	143	6
	2		34198	102.19	8192	21603	78	4Wand of Qiraji Nobility		60			15	26	2		1					Lord Kri		1	15511	3428	1.6	19	0	135	5
	2		6093	11.79	8192	5242	16	6Cinder Wand		9		2	15	26	4			130	0			Arugal's Folly		5	99		1.4	19	0	132	1
	2		33125	62.33	8192	20672	62	5Sparkling Crystal Wand		57			15	26	2							The Duke of Shards		1	15208		1.5	19	0	120	4
	2		24186	59.74	8192	13534	60	5Banshee Finger		55			15	26	2		1				-1	Baroness Anastari		1	10436	2017	1.9	19	0	118	1
	2		21019	28.06	8192	5245	34	6Summoner's Wand		29			15	26	2							Dalaran Summoner		1	2358	36	1.8	19	0	114	1
	2		20920	16.94	8192	7607	22	6Sable Wand		15		1	15	26	4			1581	2			Underground Assault		5	2040		1.8	19	0	106	1
	2		21022	27	8192	5347	35	7Pestilent Wand		30			15	26	5												1.5	19	0	102	1
	2		20916	25.94	8192	5236	34	7Combustible Wand		29			15	26	5												1.6	19	0	89	1
	2		32584	71.67	8192	19967	68	5Thoughtblighter		60			15	26	2							Hazza'rah		1	15083	1977	1.8	19	0	79	4
	2		20787	17.5	8192	5210	25	7Burning Wand		20			15	26	5												1.4	19	0	78	1
	2		21016	58.44	8192	18338	59	5Wand of Arcane Potency		54			15	26													1.6	19	0	76	2
	2		30660	50.88	8192	18301	58	6Lethtendris's Wand		53			15	26	2		1				-1	Lethtendris		1	14327	2557	1.7	19	0	73	2
	2		32582	76.76	8192	19927	65	4Mar'li's Touch		60			15	26	2							High Priestess Mar'li		1	14510	1977	1.7	19	0	65	4
	2		32774	95.63	8192	19367	75	4Dragon's Touch		60			15	26	2		1					Flamegor		1	11981	2677	1.6	19	0	64	3
	2		6099	14.44	8192	5209	21	7Gloom Wand		16			15	26	5												1.8	19	0	53	1
	2		23618	43.54	8192	11684	60	4Ironfoe		55			21	21	2		1				-1	Emperor Dagran Thaurissan		1	9019	1584	2.4	4	0	5730	1
	2		21956	37.59	8192	11923	57	5The Hammer of Grace		52			21	21	2						-1					1584	2.7	4	0	4605	1
100	2		19713	32.86	8192	868	43	4Ardent Custodian		38			21	21	2												2.1	4	0	3052	1
	2	TRUE	6794	10.48	8192	6196	34	8Noboru's Cudgel		29			21	21	2							Noboru the Cudgel		1	5477	8	2.1	4	0	3036	1
	2		19729	45	8192	2243	62	4Hand of Edward the Odd		57			13	13	2												1.6	4	0	2995	1
	2		17788	36.9	8192	8708	50	4Hammer of Expertise		40			21	21													2.1	4	0	2505	1
	2		19735	29.81	8192	7721	44	5Hand of Righteousness		39			21	21	2		1				-1	High Inquisitor Whitemane		1	3977	796	2.7	4	0	2150	1
	2		5223	27.5	8192	7945	46	6Big Black Mace		41			21	21	1			11		inv_mace_15		Big Black Mace	164	6	10001		2.4	4	0	1939	1
	2		18572	32.22	8192	9639	48	5The Hand of Antu'sul		43			21	21	2		1				-1	Antu'sul		1	8127	1176	2.7	4	0	1870	1
	2		35710	43.46	8192	22988	83	4The End of Dreams		60			13	13	2												1.9	4	0	1635	6
	2		5221	15.58	8192	2256	24	5Skeletal Club		19			21	21	2												2.6	4	0	1224	1
	2		19756	30.43	8192	9359	45	5Wirt's Third Leg		40			13	13	2											440	2.3	4	0	1197	1
	2		19726	39.52	8192	810	54	4Hammer of the Northern Wind		49			21	21	2		1				-1	Eviscerator		1	9029	1584	2.1	4	0	1145	1
	2		36969	45.74	8192	22384	63	4Persuader		58			21	21	1			11		inv_hammer_08		Persuader	164	6	27830		2.7	4	0	874	5
	2		19707	22.14	8192	6804	40	6Windstorm Hammer		25		2	21	21	4			400	1			Final Passage		5	1394		2.1	4	0	857	1
	2		5215	25.8	8192	936	38	5Midnight Mace		33			13	13	2												2.5	4	0	847	1
	2		24741	15.54	8192	6472	24	5Stinging Viper		19			13	13	2		1				-1	Lord Pythas		1	3670	718	2.8	4	0	757	1
	2		19669	17.14	8192	2816	33	5Death Speaker Scepter		28			21	21	2						-1	Death Speaker Jargba		1	4428	491	2.8	4	0	704	1
	2		7438	41.5	8192	12794	63	5Masterwork Stormhammer		57			21	21	1			11		inv_hammer_04		Masterwork Stormhammer	164	6	16993		2	4	0	697	1
	2		8567	16.2	8192	2194	25	5Diamond Hammer		20			13	13	2												2.5	4	0	682	1
	2		15726	22.92	8192	7687	35	5Ironspine's Fist		30			13	13	2						-1	Ironspine		1	6489	796	2.4	4	0	678	1
	2		28776	30.37	8192	13026	45	5Heaven's Light		40			21	21	2												2.7	4	0	670	1
	2		34109	44.56	8192	17105	69	4Aurastone Hammer		60			13	13	2		1					Garr		1	12057	2717	2.7	4	0	666	1
	2		31822	51.6	8192	19170	70	4Ebon Hand		60			13	13	1			11		inv_hammer_19		Ebon Hand	164	6	23650		2.5	4	0	656	3
	2		28671	18.4	8192	13024	29	5Beazel's Basher		24			21	21	2												2.5	4	0	575	1
	2		18268	24.04	8192	9386	36	5Excavator's Brand		31			13	13	2							Stonevault Rockchewer		1	4851	1337	2.6	4	0	566	1
	2		24033	41.25	8192	13349	63	5Scepter of the Unholy		58			21	21	2						-1	Baron Rivendare		1	10440	2017	2.4	4	0	565	1
	2		19801	14.44	8192	5541	28	6Iridescent Hammer		23			13	13	1			11		inv_hammer_05		Iridescent Hammer	164	6	6518		1.8	4	0	542	1
120	2		28821	36.75	8192	11805	56	5Rubidium Hammer		51			21	21	2		1				-1	Bael'Gar		1	9016	1584	2	4	0	517	1
	2		20953	10.54	8192	5197	21	6Cookie's Tenderizer		16			13	13	2						-1	Cookie		1	645	1581	2.8	4	0	514	1
	2		28799	40.89	8192	13006	62	5Mass of McGowan		57			21	21	2											2717	2.8	4	0	490	1
	2		21051	12.71	8192	6323	25	6Baron's Scepter		20			21	21	2		1				-1	Baron Silverlaine		1	3887	209	2.4	4	0	485	1
	2		29910	35.28	8192	17943	53	5Fist of Stone		48			21	21	2		1				-1	Landslide		1	12203	2100	1.8	4	0	468	1
	2		19748	31.67	8192	7954	47	5The Shatterer		42			21	21	1			11		inv_hammer_18		The Shatterer	164	6	10003		2.4	4	0	438	1
	2		18578	31.48	8192	9651	53	6Gryphon Rider's Stormhammer		40		1	21	21	4			47	0			Saving Sharpbeak		5	2994		2.7	4	0	432	1
	2		31863	41.86	8192	19360	81	4Lok'amir il Romathis		60			21	21	2		1					Nefarian		1	11583	2677	2.1	4	0	429	3
	2		8581	35.83	8192	1721	54	5Viking Warhammer		49			21	21	2							Scarlet Curate		1	9450	139	2.4	4	0	387	1
	2		19670	21.43	8192	7752	33	5Dreamslayer		28			21	21	2						-1					796	2.1	4	0	386	1
	2		18496	31.18	8192	4090	46	5Mug O' Hurt		41			13	13	2												1.7	4	0	369	1
	2		25619	39.44	8192	13204	60	5Bashguuder		55			13	13	2		1				-1	Ghok Bashguud		1	9718	1583	1.8	4	0	360	1
	2		9117	14.04	8192	1483	21	5Face Smasher		16			13	13	2						-1					209	2.6	4	0	357	1
	2		25623	19.79	8192	13048	31	5Looming Gavel		26			21	21	2												2.4	4	0	354	1
	2		32600	42.69	8192	19908	65	5Sceptre of Smiting		60			13	13													2.6	4	0	352	4
	2		6796	17.12	8192	3414	27	5Crested Scepter		22			21	21	2						-1					719	2.6	4	0	330	1
	2		18373	23.04	8192	9457	35	5Royal Diplomatic Scepter		30			13	13	2		1				-1	Dark Iron Ambassador		1	6228	721	2.3	4	0	327	1
	2		22051	28.7	8192	9427	42	5Stonevault Bonebreaker		37			13	13													2.7	4	0	318	1
	2		35643	65.36	8192	23221	83	4Misplaced Servo Arm		60			13	13	2												2.8	4	0	310	6
90	2		33017	52.37	8192	20580	71	4Hammer of Bestial Fury		60			21	21	2												1.9	4	0	295	4
	2		23244	37.5	8192	12781	57	5Serenity		52			21	21	1			11		inv_mace_02		Serenity	164	6	16983		2	4	0	287	1
	2		5224	26.59	8192	7736	39	5Fight Club		34			13	13	2						-1					796	2.2	4	0	270	1
	2	TRUE	6569	8.75	8192	11411	28	8Large Bear Bone		23			21	21	2												2.4	4	0	269	1
	2		28869	18.75	8192	17039	36	6Skullbreaker		28		2	21	21	4			722	2			An Unholy Alliance		5	6521		2.4	4	0	247	1
	2		28706	25	8192	13025	37	5Deadwood Sledge		32			21	21	2												1.9	4	0	238	1
	2		33731	41.54	8192	21407	70	4Mace of Unending Life	1024	60			21	21													2.6	4	0	231	5
	2		3780	15.54	8192	3492	30	6Mighty Iron Hammer		25			21	21	1			11		inv_hammer_04		Mighty Iron Hammer	164	6	3297		2.8	4	0	230	1
	2		18406	17.5	8192	9488	28	5Oscillating Power Hammer		23			13	13	2						-1					721	2	4	0	226	1
	2		35574	41.46	8192	23056	89	4Hammer of the Twisting Nether		60			13	13	2		1					Kel'Thuzad		1	15990	3456	1.9	4	0	225	6
70	2		33830	60.71	8192	21268	79	4Blessed Qiraji War Hammer		60			13	13	4			3428	3			Imperial Qiraji Regalia		5	8790		2.1	4	0	223	5
	2		11453	12.8	8192	6360	25	6Steelscale Crushfish		20			13	13													2.5	4	0	223	1
	2		33072	41.4	8192	20648	63	5Cold Forged Hammer		51			21	21	4			2597	6			Hero of the Stormpike		5	8271		2.5	4	0	221	3
	2		24740	39.47	8192	13183	60	5Venomspitter		55			13	13	2		1				-1	Mother Smolderweb		1	10596	1583	1.9	4	0	203	1
	2		32262	26.6	8192	19808	45	6Rockhide Strongfish		40			13	13													2.5	4	0	202	4
	2		15887	33.42	8192	17055	50	5Changuk Smasher		45			13	13	2						-1	Omgorn the Lost		1	8201	440	1.9	4	0	201	1
	2		29171	48.04	8192	17112	66	4Empyrean Demolisher		60			21	21	2							Lord Kazzak		1	12397		2.8	4	0	198	2
	2		19501	25	8192	10571	37	5Ebony Boneclub		32			13	13	2						-1	Death's Head Geomancer		1	7335	722	1.8	4	0	185	1
	2		18312	27.5	8192	9419	46	6Galgann's Firehammer		41			13	13	2		1				-1	Galgann Firehammer		1	7291	1337	2.2	4	0	181	1
	2		28262	32.86	8192	11120	55	6Belgrom's Hammer		44		2	21	21	4			1637	1			Betrayed		5	3507		2.8	4	0	178	1
	2		28203	32.5	8192	11964	55	6Swiftstrike Cudgel		50			21	21	4											1584	1.6	4	0	178	1
	2		19783	22.22	8192	4511	40	6Black Water Hammer		35			21	21	4			45	0			Deep Sea Salvage		5	662		2.7	4	0	177	1
	2		28194	31	8192	16769	52	6Furbolg Medicine Totem		47			21	21													2.5	4	0	176	1
	2		30436	37.59	8192	18044	57	5Hurley's Tankard		52			21	21	2		1				-1	Hurley Blackbreath		1	9537	1584	2.7	4	0	166	1
	2		34485	41.59	8192	21839	84	4Scepter of the False Prophet		60			21	21	2		1					C'Thun		1	15727	3428	1.8	4	0	160	5
	2		28689	35.19	8192	13027	53	5Bonesnapper		48			21	21	2												2.7	4	0	160	1
	2		35250	65.38	8192	22808	83	4The Castigator		60			13	13	2		1					Thaddius		1	15928	3456	2.6	4	0	155	6
	2		30440	39.38	8192	18048	60	5Mastersmith's Hammer		55			21	21	2						-1	Goraluk Anvilcrack		1	10899	1583	2.4	4	0	155	1
	2	TRUE	28571	12.32	8192	15223	24	6Jagged Star		19			21	21	2												2.8	4	0	148	1
	2		34468	52.5	8192	21837	71	4Anubisath Warhammer		60			13	13	2												1.8	4	0	142	5
	2		31126	40.2	8192	18683	61	5Hammer of the Vesper		56			13	13	2						-1					2057	2.5	4	0	140	1
	2		8568	8.13	8192	5324	16	6Engineer's Hammer		10		2	21	21	4			17	1			Samophlange		5	902		2.4	4	0	140	1
	2		19673	18.33	8192	5256	35	6Kovork's Rattle		30			13	13	2						-1	Kovork		1	2603	45	3	4	0	134	1
	2		31862	54.42	8192	19335	73	4Spineshatter		60			21	21	2		1					Razorgore the Untamed		1	12435	2677	2.6	4	0	133	3
	2		28191	9.14	8192	15445	18	6Hammer of Orgrimmar		9		2	21	21	4			1637	1			Hidden Enemies		5	5730		2.9	4	0	132	1
	2		19746	30.38	8192	9686	51	6Spirit of the Faerie Dragon		40		2	21	21	4			357	1			Weapons of Spirit		5	3129		2.6	4	0	126	1
	2		5218	6.5	8192	2075	12	6Priest's Mace		7			21	21	2												2	4	0	114	1
	2		25096	40.63	8192	14487	62	5Bonechill Hammer		57			13	13	2						-1	Ras Frostwhisper		1	10508	2057	2.4	4	0	111	1
	2		5212	16.03	8192	865	31	6Leaden Mace		26			13	13	2												2.9	4	0	108	1
	2		19741	19	8192	4978	36	6Ryedol's Hammer		35		1	21	21	4			3	0			A Dwarf and His Tools		5	719		2.5	4	0	103	1
	2	TRUE	19637	8.57	8192	2079	17	6Sergeant's Warhammer		12			13	13	2												2.1	4	0	99	1
	2		6798	40	8192	22315	61	5Hammer of Revitalization		56			21	21	2							Isalien		1	16097		2.7	4	0	96	5
	2		23267	34.6	8192	12792	58	6Volcanic Hammer		53			21	21	1			11		inv_hammer_06		Volcanic Hammer	164	6	16984		2.5	4	0	95	1
	2		34860	41.2	8192	22380	65	5Simone's Cultivating Hammer		60			21	21	4			1377	1			The Perfect Poison		5	9023		1.8	4	0	90	5
	2		24111	40	8192	13401	61	5The Cruel Hand of Timmy		56			13	13	2		1				-1	Timmy the Cruel		1	10808	2017	1.8	4	0	88	1
	2		5211	12.86	8192	3491	25	6Heavy Bronze Mace		20			21	21	1			11		inv_mace_08		Heavy Bronze Mace	164	6	3296		2.8	4	0	87	1
	2		19869	35.83	8192	10838	54	5Might of Hakkar		49			21	21	2						-1					1477	2.4	4	0	84	1
	2		31612	42.59	8192	19104	65	5Stormstrike Hammer		60			13	13													2.7	4	0	83	3
	2		28531	19.74	8192	15226	37	6Giant Club		32			21	21	2												1.9	4	0	82	1
	2	TRUE	28314	9.57	8192	15222	19	6Barbed Club		14			21	21	2												2.3	4	0	81	1
	2		3498	19.57	8192	4122	37	6Bookmaker's Scepter		30		1	21	21	4			33	0			The Hidden Key		5	328		2.3	4	0	79	1
	2		32588	41.42	8192	19890	66	4Jin'do's Hexxer		60			21	21	2		1					Jin'do the Hexxer		1	11380	1977	2.4	4	0	76	4
	2	TRUE	19694	13.18	8192	3787	40	8Stone Club		35			21	21	2												2.2	4	0	76	1
	2		19778	7.27	8192	4569	14	6Staunch Hammer		9			21	21	2												2.2	4	0	76	1
120	2		30728	40.68	8192	18376	62	5Timeworn Mace		57			13	13	2		1				-1	Prince Tortheldrin		1	11486	2557	2.2	4	0	75	2
	2		5199	40.31	8192	22322	61	5The Jaw Breaker		56			13	13	2							Mor Grayhoof		1	16080		1.6	4	0	74	5
	2		5223	21.43	8192	1207	39	6Murphstar		34			13	13	2												2.1	4	0	74	1
	2		29910	35.28	8192	17733	53	5Fist of Stone		48			21	21													1.8	4	0	73	1
	2		1515	8.75	8192	1958	17	6Petrified Shinbone		12			21	21	2							Undead Dynamiter		1	625		2	4	0	73	1
	2		19892	32.11	8192	10804	54	6Fist of the Damned		49			13	13	2		1				-1	Ogom the Wretched		1	5711	1477	1.9	4	0	72	1
	2		19699	10.87	8192	789	22	6Stout Battlehammer		17			21	21	2												2.3	4	0	70	1
	2		36078	41.48	8192	23464	78	4High Warlord's Battle Mace		60			13	13													2.9	4	0	69	6
	2		28521	17.04	8192	15225	33	6Sequoia Hammer		28			21	21	2												2.7	4	0	69	1
	2		8583	6.96	8192	1009	13	6Compact Hammer		8		1	21	21	4			1	0			A Pilot's Revenge		5	417		2.3	4	0	67	1
	2		28318	12.78	8192	15224	25	6Battlesmasher		20			13	13	2												2.7	4	0	66	1
	2		9381	8.44	8192	1480	17	6Fist of the People's Militia		9		1	21	21	4			40	0			The People's Militia		5	14		1.6	4	0	66	1
	2		7462	31.5	8192	19293	55	7Last Year's Mutton		50			13	13	4			-364	9			50 Tickets - Last Year's Mutton		5	7936		2	4	0	64	3
	2		33731	41.46	8192	21398	70	4Hammer of the Gathering Storm	64	60			21	21													2.4	4	0	62	5
	2		15887	29.25	8192	7946	49	6Runed Mithril Hammer		44			21	21	1			11		inv_hammer_17		Runed Mithril Hammer	164	6	10009		2	4	0	62	1
	2		19743	28.15	8192	1608	47	6Skullcrusher Mace		42			13	13	2												2.7	4	0	62	1
	2		19735	32.86	8192	15229	55	6Blesswind Hammer		50			13	13	2												2.1	4	0	61	1
	2		33731	41.48	8192	21410	70	4Gavel of Infinite Wisdom	16	60			21	21													2.7	4	0	58	5
	2		3498	8.7	8192	827	17	6Wicked Blackjack		12			21	21	2											40	2.3	4	0	58	1
	2		31955	59.48	8192	18865	78	4Grand Marshal's Punisher		60			13	13													2.9	4	0	57	2
	2		19652	7.61	8192	6982	15	6Umbral Mace	1	10		1	21	21	4			-81	4			Grey Iron Weapons		5	1682		2.3	4	0	57	1
	2		8572	6.48	8192	4971	12	6Skorn's Hammer		6		2	21	21	4			215	1			The Demon Scarred Cloak		5	770		2.7	4	0	56	1
	2	TRUE	19716	19.35	8192	13820	54	8Clout Mace		49			21	21	2												2.3	4	0	55	1
	2		5207	32.19	8192	15863	54	6Grave Scepter		50			21	21	4			618	1			Return to Tinkee		5	4810		1.6	4	0	54	1
	2		19721	25	8192	8194	43	6Goblin Nutcracker		38			13	13	2												2.2	4	0	54	1
	2		36064	41.48	8192	23454	78	4Grand Marshal's Warhammer		60			13	13													2.9	4	0	53	6
	2		8803	10	8192	5757	20	6Hardwood Cudgel		12		1	21	21	4			148	1			Mathystra Relics		5	951		2.6	4	0	53	1
	2		35642	41.59	8192	22942	81	4The Widow's Embrace		60			13	13	2		1					Grand Widow Faerlina		1	15953	3456	1.9	4	0	50	6
	2		5198	10	8192	2848	22	7Bronze Mace		17			21	21	1			11		inv_mace_08		Bronze Mace	164	6	2740		2.6	4	0	50	1
	2		28681	40.24	8192	13028	61	5Bludstone Hammer		56			21	21	2												2.1	4	0	48	1
	2		19643	4.44	8192	1158	10	7Solid Metal Club		7		1	21	21	4			12	0			Bounty on Murlocs		5	46		2.7	4	0	46	1
	2		5204	7.65	8192	1394	15	6Driftwood Club		10			21	21	2							Murloc Warrior		1	171	40	1.7	4	0	45	1
	2		4609	3.86	8192	4563	9	7Billy Club		4			21	21	2	21											2.2	4	0	44	1
	2		31751	59.48	8192	18866	78	4High Warlord's Bludgeon		60			13	13													2.9	4	0	42	2
	2		19648	6.9	8192	5587	13	6Thornroot Club		4		1	21	21	4			141	1			Ursal the Mauler		5	486		2.1	4	0	40	1
	2		30915	38.7	8192	18321	59	5Energetic Rod		54			21	21	2		1				-1	Alzzin the Wildshaper		1	11492	2557	2.3	4	0	39	2
	2		28075	32.86	8192	11906	55	6Beastsmasher		50			21	21	4			490	1			The Mighty U'cha		5	4301		2.1	4	0	39	1
	2		8570	9.63	8192	1440	19	6Gnoll Skull Basher		14			21	21	2							Redridge Basher		1	446	44	2.7	4	0	39	1
	2		19624	5.91	8192	3223	11	6Frostmane Scepter		6			21	21	2							Great Father Arctikus		1	1260	1	2.2	4	0	39	1
	2		33120	40.77	8192	20666	62	5Hardened Steel Warhammer		57			13	13	2							The Duke of Cynders		1	15206		2.6	4	0	38	4
	2		5197	8.13	8192	3570	16	6Bonegrinding Pestle		9		2	21	21	4			130	0			Arugal's Folly		5	99		2.4	4	0	38	1
	2		19776	7.61	8192	7117	15	6Heirloom Hammer	1	10		2	21	21	4			-81	4			Heirloom Weapon		5	1822		2.3	4	0	38	1
	2		31777	16.6	8192	19292	34	7Last Month's Mutton		29			13	13	4			-364	9			10 Tickets - Last Month's Mutton		5	7935		2.5	4	0	37	3
	2		18652	5.29	8192	6651	12	7Broken Wine Bottle		7			13	13													1.7	4	0	36	1
	2		2861	3.86	8192	2844	9	7Copper Mace		4			21	21	1			11		inv_mace_01		Copper Mace	164	6	2737		2.2	4	0	36	1
	2		35116	41.31	8192	22713	68	5Zulian Scepter of Rites		60			13	13	2											1977	2.6	4	0	35	6
	2		31119	38.85	8192	18671	59	5Baron Charr's Sceptre		54			21	21	2							Baron Charr		1	14461		2.6	4	0	35	1
	2		19649	7.61	8192	7328	15	6Thun'grim's Mace	1	10		2	21	21	4			-81	4			Forged Steel		5	1503		2.3	4	0	35	1
	2		5195	10.6	8192	1296	21	6Blackrock Mace		16			21	21	2											44	2.5	4	0	34	1
	2		34339	53.46	8192	21715	72	4Sand Polished Hammer		60			13	13	2		1					Ossirian the Unscarred		1	15339	3429	2.6	4	0	31	5
	2		28508	29.17	8192	15227	49	6Diamond-Tip Bludgeon		44			13	13	2												2.4	4	0	31	1
	2		33838	41.62	8192	21466	69	4Stinger of Ayamiss		60			21	21	2		1					Ayamiss the Hunter		1	15369	3429	2.4	4	0	30	5
	2		28835	36.3	8192	17003	61	6Skullstone Hammer		56		2	21	21	4			139	0			The Corpulent One		5	6136		2.7	4	0	30	1
	2		5009	5.87	8192	4948	11	6Stinging Mace		4		2	21	21	4			14	1			Skull Rock		5	827		2.3	4	0	30	1
	2		28512	31.61	8192	15228	53	6Smashing Star		48			13	13	2												2.8	4	0	28	1
	2		19773	7.61	8192	6983	15	6Haggard's Hammer	1	10		1	21	21	4			-81	4			Dead-tooth Jack		5	1667		2.3	4	0	27	1
	2		8575	2.83	8192	1389	7	7Kobold Mining Mallet		2			21	21	2	21											2.3	4	0	26	1
	2		5225	7.73	8192	1926	15	6Weighted Sap		10			21	21	2							Defias Digger		1	824	40	2.2	4	0	25	1
	2		5208	7.5	8192	2267	15	6Stonesplinter Mace		10			21	21	2							Stonesplinter Shaman		1	1197	38	2	4	0	25	1
	2	TRUE	6794	6.67	8192	1823	22	8Bludgeoning Cudgel		17			21	21	2												1.8	4	0	24	1
	2		12992	2.78	8192	2492	7	7Cudgel		2			13	13	5												1.8	4	0	24	1
	2		8565	11.11	8192	1938	22	6Block Mallet		17			21	21	2						-1	Boss Galgosh		1	1398	38	1.8	4	0	23	1
	2		22119	9.58	8192	2028	21	7Hammer		16			13	13	5												2.4	4	0	22	1
	2		19770	2.14	8192	2048	5	7Anvilmar Hammer		1		1	21	21	4			1	0			The Troll Cave		5	182		2.1	4	0	22	1
	2		19703	12.8	8192	920	25	6Wicked Spiked Mace		20			21	21	2											10	2.5	4	0	20	1
	2	TRUE	19613	2.94	8192	1415	9	8Carpenter's Mallet		4			21	21	2	21											1.7	4	0	20	1
	2		32780	44.79	8192	19961	68	5Gri'lek's Grinder		60			13	13	2							Gri'lek		1	15082	1977	2.4	4	0	19	4
	2		19625	8.54	8192	1214	17	6Gnoll Punisher		12			21	21	2											44	2.4	4	0	18	1
	2		22118	1.05	8192	2130	3	7Club					13	13	5												1.9	4	0	18	1
	2		19683	11.14	8192	1457	22	6Shadowhide Mace		17			21	21	2							Shadowhide Gnoll		1	433	44	2.2	4	0	17	1
